year,month,weekday,hour,day_type,weather,temp,humidity,windspeed,casual,registered,casual_mov_ave,registered_mov_ave
2012,6,2,22,1,1,30.34,37,7.0015,,,,
2012,6,2,23,1,1,29.52,44,0.0,,,,
2012,6,3,0,1,1,28.7,51,0.0,,,,
2012,6,3,1,1,2,27.88,54,6.0032,,,,
2012,6,3,2,1,2,27.88,51,0.0,,,,
2012,6,3,3,1,2,27.06,65,6.0032,,,,
2012,6,3,4,1,2,27.06,65,0.0,,,,
2012,6,3,5,1,1,25.42,69,8.9981,,,,
2012,6,3,6,1,1,26.24,65,11.0014,,,,
2012,6,3,7,1,1,26.24,69,7.0015,,,,
2012,6,3,8,1,1,28.7,58,0.0,,,,
2012,6,3,9,1,1,29.52,51,0.0,,,,
2012,6,3,10,1,1,31.16,40,0.0,,,,
2012,6,3,11,1,1,31.16,40,8.9981,,,,
2012,6,3,12,1,1,32.8,33,15.0013,,,,
2012,6,3,13,1,1,32.8,33,19.0012,,,,
2012,6,3,14,1,1,34.44,30,19.9995,,,,
2012,6,3,15,1,1,35.26,28,15.0013,,,,
2012,6,3,16,1,1,34.44,30,16.9979,,,,
2012,6,3,17,1,1,34.44,32,16.9979,,,,
2012,6,3,18,1,1,33.62,34,16.9979,,,,
2012,6,3,19,1,1,32.8,38,19.9995,,,,
2012,6,3,20,1,1,31.98,46,16.9979,,,,
2012,6,3,21,1,1,31.16,55,15.0013,,,,
2012,6,3,22,1,1,30.34,55,7.0015,,,,
2012,6,3,23,1,1,30.34,58,7.0015,,,,
2012,6,1,0,2,1,29.52,62,16.9979,,,,
2012,6,1,1,2,1,28.7,65,15.0013,,,,
2012,6,1,2,2,1,28.7,70,15.0013,,,,
2012,6,1,3,2,1,27.88,69,16.9979,,,,
2012,6,1,4,2,1,27.06,78,16.9979,,,,
2012,6,1,5,2,1,27.06,74,11.0014,,,,
2012,6,1,6,2,1,26.24,78,11.0014,,,,
2012,6,1,7,2,1,27.06,74,15.0013,,,,
2012,6,1,8,2,1,27.06,69,12.998,,,,
2012,6,1,9,2,1,28.7,65,12.998,,,,
2012,6,1,10,2,1,31.16,55,11.0014,,,,
2012,6,1,11,2,1,32.8,43,22.0028,,,,
2012,6,1,12,2,2,31.16,45,19.9995,,,,
2012,6,1,13,2,1,29.52,51,19.9995,,,,
2012,6,1,14,2,1,31.98,43,16.9979,,,,
2012,6,1,15,2,1,31.98,38,31.0009,,,,
2012,6,1,16,2,1,32.8,31,26.0027,,,,
2012,6,1,17,2,1,32.8,24,31.0009,,,,
2012,6,1,18,2,1,31.16,27,30.0026,,,,
2012,6,1,19,2,1,30.34,27,31.0009,,,,
2012,6,1,20,2,1,29.52,30,30.0026,,,,
2012,6,1,21,2,1,27.88,30,22.0028,,,,
2012,6,1,22,2,1,27.06,29,26.0027,,,,
2012,6,1,23,2,1,26.24,33,22.0028,,,,
2012,6,5,0,2,1,25.42,33,22.0028,,,,
2012,6,5,1,2,1,24.6,35,26.0027,,,,
2012,6,5,2,2,1,22.96,43,19.0012,,,,
2012,6,5,3,2,1,22.14,45,19.0012,,,,
2012,6,5,4,2,1,22.14,45,19.9995,,,,
2012,6,5,5,2,1,21.32,48,26.0027,,,,
2012,6,5,6,2,1,21.32,52,19.9995,,,,
2012,6,5,7,2,1,21.32,52,23.9994,,,,
2012,6,5,8,2,1,22.96,49,22.0028,,,,
2012,6,5,9,2,1,23.78,46,27.9993,,,,
2012,6,5,10,2,1,25.42,41,23.9994,,,,
2012,6,5,11,2,1,26.24,36,27.9993,,,,
2012,6,5,12,2,1,27.06,34,30.0026,,,,
2012,6,5,13,2,1,28.7,30,31.0009,,,,
2012,6,5,14,2,1,28.7,30,31.0009,,,,
2012,6,5,15,2,1,29.52,28,31.0009,,,,
2012,6,5,16,2,1,29.52,26,32.9975,,,,
2012,6,5,17,2,1,29.52,28,27.9993,,,,
2012,6,5,18,2,1,29.52,28,23.9994,,,,
2012,6,5,19,2,1,29.52,28,15.0013,,,,
2012,6,5,20,2,1,28.7,30,19.0012,,,,
2012,6,5,21,2,1,27.88,34,12.998,,,,
2012,6,5,22,2,1,27.06,34,16.9979,,,,
2012,6,5,23,2,1,25.42,41,8.9981,,,,
2012,6,6,0,2,1,25.42,41,12.998,,,,
2012,6,6,1,2,1,24.6,43,11.0014,,,,
2012,6,6,2,2,1,22.96,49,8.9981,,,,
2012,6,6,3,2,1,23.78,46,6.0032,,,,
2012,6,6,4,2,1,24.6,40,16.9979,,,,
2012,6,6,5,2,1,24.6,43,19.0012,,,,
2012,6,6,6,2,1,23.78,46,19.0012,,,,
2012,6,6,7,2,1,24.6,43,23.9994,,,,
2012,6,6,8,2,1,25.42,43,22.0028,,,,
2012,6,6,9,2,1,27.06,41,23.9994,,,,
2012,6,6,10,2,1,28.7,37,16.9979,,,,
2012,6,6,11,2,1,30.34,30,22.0028,,,,
2012,6,6,12,2,1,31.16,29,19.9995,,,,
2012,6,6,13,2,1,32.8,27,22.0028,,,,
2012,6,6,14,2,1,32.8,24,23.9994,,,,
2012,6,6,15,2,1,32.8,26,31.0009,,,,
2012,6,6,16,2,1,33.62,24,30.0026,,,,
2012,6,6,17,2,1,33.62,24,26.0027,,,,
2012,6,6,18,2,1,32.8,27,22.0028,,,,
2012,6,6,19,2,1,31.98,29,22.0028,,,,
2012,6,6,20,2,1,31.16,31,12.998,,,,
2012,6,6,21,2,1,30.34,35,8.9981,,,,
2012,6,6,22,2,1,29.52,39,6.0032,,,,
2012,6,6,23,2,1,27.88,47,8.9981,,,,
2012,6,4,0,2,1,27.06,50,7.0015,,,,
2012,6,4,1,2,1,27.06,54,0.0,,,,
2012,6,4,2,2,1,27.06,50,6.0032,,,,
2012,6,4,3,2,1,27.06,50,6.0032,,,,
2012,6,4,4,2,1,25.42,61,7.0015,,,,
2012,6,4,5,2,1,25.42,57,6.0032,,,,
2012,6,4,6,2,1,25.42,57,6.0032,,,,
2012,6,4,7,2,1,25.42,61,7.0015,,,,
2012,6,4,8,2,1,27.06,50,8.9981,,,,
2012,6,4,9,2,1,28.7,54,11.0014,,,,
2012,6,4,10,2,1,30.34,48,12.998,,,,
2012,6,4,11,2,1,32.8,31,12.998,,,,
2012,6,4,12,2,1,34.44,26,19.0012,,,,
2012,6,4,13,2,1,35.26,26,15.0013,,,,
2012,6,4,14,2,1,35.26,25,22.0028,,,,
2012,6,4,15,2,1,35.26,25,22.0028,,,,
2012,6,4,16,2,1,36.08,23,12.998,,,,
2012,6,4,17,2,1,36.08,22,12.998,,,,
2012,6,4,18,2,1,35.26,25,15.0013,,,,
2012,6,4,19,2,1,34.44,30,19.9995,,,,
2012,6,4,20,2,1,33.62,34,12.998,,,,
2012,6,4,21,2,1,31.16,55,12.998,,,,
2012,6,4,22,2,1,31.16,52,11.0014,,,,
2012,6,4,23,2,1,30.34,48,8.9981,,,,
2012,6,0,0,2,1,30.34,48,8.9981,,,,
2012,6,0,1,2,1,30.34,51,11.0014,,,,
2012,6,0,2,2,1,29.52,58,12.998,,,,
2012,6,0,3,2,1,29.52,58,12.998,,,,
2012,6,0,4,2,1,28.7,65,11.0014,,,,
2012,6,0,5,2,1,28.7,61,7.0015,,,,
2012,6,0,6,2,2,28.7,61,11.0014,,,,
2012,6,0,7,2,1,28.7,61,7.0015,,,,
2012,6,0,8,2,2,30.34,55,7.0015,,,,
2012,6,0,9,2,1,31.16,55,11.0014,,,,
2012,6,0,10,2,1,36.9,39,19.9995,,,,
2012,6,0,11,2,2,36.9,42,19.0012,,,,
2012,6,0,12,2,2,37.72,40,16.9979,,,,
2012,6,0,13,2,1,38.54,38,12.998,,,,
2012,6,0,14,2,1,39.36,36,15.0013,,,,
2012,6,0,15,2,1,39.36,36,0.0,,,,
2012,6,0,16,2,1,39.36,36,0.0,,,,
2012,6,0,17,2,1,40.18,34,12.998,,,,
2012,6,0,18,2,1,39.36,31,0.0,,,,
2012,6,0,19,2,1,36.9,47,12.998,,,,
2012,6,0,20,2,1,37.72,42,16.9979,,,,
2012,6,0,21,2,2,35.26,53,12.998,,,,
2012,6,0,22,2,3,33.62,63,12.998,,,,
2012,6,0,23,2,3,33.62,63,12.998,,,,
2012,6,2,0,1,3,26.24,89,11.0014,,,,
2012,6,2,1,1,3,26.24,89,15.0013,,,,
2012,6,2,2,1,2,26.24,89,0.0,,,,
2012,6,2,3,1,2,26.24,89,0.0,,,,
2012,6,2,4,1,2,25.42,94,0.0,,,,
2012,6,2,5,1,1,26.24,89,11.0014,,,,
2012,6,2,6,1,1,26.24,89,11.0014,,,,
2012,6,2,7,1,1,26.24,89,11.0014,,,,
2012,6,2,8,1,1,26.24,89,11.0014,,,,
2012,6,2,9,1,1,26.24,89,11.0014,,,,
2012,6,2,10,1,1,36.08,30,16.9979,,,,
2012,6,2,11,1,1,36.08,30,16.9979,,,,
2012,6,2,12,1,1,36.08,30,16.9979,,,,
2012,6,2,13,1,1,36.08,30,16.9979,,,,
2012,6,2,14,1,1,36.08,30,16.9979,,,,
2012,6,2,15,1,1,36.08,30,16.9979,,,,
2012,6,2,16,1,1,36.9,29,11.0014,,,,
2012,6,2,17,1,1,36.08,32,8.9981,,,,
2012,6,2,18,1,1,36.08,35,0.0,,,,
2012,6,2,19,1,1,34.44,44,16.9979,,,,
2012,6,2,20,1,1,33.62,52,11.0014,,,,
2012,6,2,21,1,1,33.62,52,11.0014,,,,
2012,6,2,22,1,1,31.98,62,11.0014,,,,
2012,6,2,23,1,1,31.98,62,6.0032,,,,
2012,7,0,0,2,3,27.06,89,6.0032,,,,
2012,7,0,1,2,1,27.06,89,8.9981,,,,
2012,7,0,2,2,2,27.06,89,6.0032,,,,
2012,7,0,3,2,2,27.06,89,7.0015,,,,
2012,7,0,4,2,2,27.06,89,11.0014,,,,
2012,7,0,5,2,2,27.06,89,8.9981,,,,
2012,7,0,6,2,2,27.06,89,11.0014,,,,
2012,7,0,7,2,2,27.06,89,12.998,,,,
2012,7,0,8,2,2,27.88,83,11.0014,,,,
2012,7,0,9,2,2,28.7,79,8.9981,,,,
2012,7,0,10,2,2,28.7,79,11.0014,,,,
2012,7,0,11,2,3,29.52,74,12.998,,,,
2012,7,0,12,2,3,27.88,83,11.0014,,,,
2012,7,0,13,2,3,27.88,83,7.0015,,,,
2012,7,0,14,2,3,28.7,84,11.0014,,,,
2012,7,0,15,2,2,28.7,84,19.9995,,,,
2012,7,0,16,2,2,27.88,83,22.0028,,,,
2012,7,0,17,2,2,27.06,89,27.9993,,,,
2012,7,0,18,2,2,27.06,78,22.0028,,,,
2012,7,0,19,2,2,26.24,83,19.0012,,,,
2012,7,0,20,2,3,26.24,83,26.0027,,,,
2012,7,0,21,2,3,25.42,83,22.0028,,,,
2012,7,0,22,2,2,25.42,83,12.998,,,,
2012,7,0,23,2,2,25.42,83,19.0012,,,,
2012,7,2,0,1,3,25.42,83,19.0012,,,,
2012,7,2,1,1,2,25.42,83,16.9979,,,,
2012,7,2,2,1,3,24.6,88,19.0012,,,,
2012,7,2,3,1,3,24.6,88,16.9979,,,,
2012,7,2,4,1,3,23.78,88,19.0012,,,,
2012,7,2,5,1,3,23.78,88,16.9979,,,,
2012,7,2,6,1,3,23.78,88,16.9979,,,,
2012,7,2,7,1,2,23.78,88,16.9979,,,,
2012,7,2,8,1,2,23.78,83,16.9979,,,,
2012,7,2,9,1,2,23.78,83,12.998,,,,
2012,7,2,10,1,3,23.78,88,16.9979,,,,
2012,7,2,11,1,2,24.6,83,16.9979,,,,
2012,7,2,12,1,3,24.6,83,15.0013,,,,
2012,7,2,13,1,3,24.6,83,11.0014,,,,
2012,7,2,14,1,2,24.6,88,16.9979,,,,
2012,7,2,15,1,3,24.6,88,16.9979,,,,
2012,7,2,16,1,3,24.6,88,12.998,,,,
2012,7,2,17,1,3,24.6,88,11.0014,,,,
2012,7,2,18,1,2,24.6,88,12.998,,,,
2012,7,2,19,1,2,24.6,88,11.0014,,,,
2012,7,2,20,1,3,24.6,88,11.0014,,,,
2012,7,2,21,1,2,24.6,88,11.0014,,,,
2012,7,2,22,1,2,24.6,88,7.0015,,,,
2012,7,2,23,1,2,24.6,88,0.0,,,,
2012,7,3,0,1,2,24.6,88,7.0015,,,,
2012,7,3,1,1,2,24.6,88,11.0014,,,,
2012,7,3,2,1,2,24.6,88,7.0015,,,,
2012,7,3,3,1,2,24.6,88,7.0015,,,,
2012,7,3,4,1,1,24.6,88,0.0,,,,
2012,7,3,5,1,1,24.6,88,0.0,,,,
2012,7,3,6,1,2,25.42,83,6.0032,,,,
2012,7,3,7,1,2,25.42,83,0.0,,,,
2012,7,3,8,1,2,26.24,78,0.0,,,,
2012,7,3,9,1,2,27.06,69,0.0,,,,
2012,7,3,10,1,2,27.06,74,0.0,,,,
2012,7,3,11,1,2,27.06,74,0.0,,,,
2012,7,3,12,1,2,28.7,70,7.0015,,,,
2012,7,3,13,1,2,28.7,65,6.0032,,,,
2012,7,3,14,1,1,29.52,66,7.0015,,,,
2012,7,3,15,1,1,29.52,66,7.0015,,,,
2012,7,3,16,1,1,30.34,66,7.0015,,,,
2012,7,3,17,1,1,30.34,66,15.0013,,,,
2012,7,3,18,1,1,30.34,66,11.0014,,,,
2012,7,3,19,1,1,29.52,70,11.0014,,,,
2012,7,3,20,1,1,28.7,74,11.0014,,,,
2012,7,3,21,1,1,28.7,79,7.0015,,,,
2012,7,3,22,1,1,28.7,74,12.998,,,,
2012,7,3,23,1,1,27.88,79,11.0014,,,,
2012,7,1,0,2,1,27.06,89,6.0032,,,,
2012,7,1,1,2,1,27.06,89,12.998,,,,
2012,7,1,2,2,2,27.06,94,6.0032,,,,
2012,7,1,3,2,2,27.06,94,6.0032,,,,
2012,7,1,4,2,2,27.06,94,8.9981,,,,
2012,7,1,5,2,2,27.06,94,8.9981,,,,
2012,7,1,6,2,2,27.88,89,6.0032,,,,
2012,7,1,7,2,1,28.7,84,8.9981,,,,
2012,7,1,8,2,1,29.52,79,7.0015,,,,
2012,7,1,9,2,2,30.34,74,8.9981,,,,
2012,7,1,10,2,2,31.98,62,0.0,,,,
2012,7,1,11,2,2,32.8,52,11.0014,,,,
2012,7,1,12,2,2,32.8,52,11.0014,,,,
2012,7,1,13,2,2,32.8,52,7.0015,,,,
2012,7,1,14,2,2,31.98,59,11.0014,,,,
2012,7,1,15,2,1,32.8,55,12.998,,,,
2012,7,1,16,2,1,33.62,52,8.9981,,,,
2012,7,1,17,2,1,33.62,52,8.9981,,,,
2012,7,1,18,2,1,33.62,46,7.0015,,,,
2012,7,1,19,2,1,32.8,52,16.9979,,,,
2012,7,1,20,2,1,31.16,62,11.0014,,,,
2012,7,1,21,2,1,31.16,62,12.998,,,,
2012,7,1,22,2,1,30.34,62,12.998,,,,
2012,7,1,23,2,1,29.52,66,11.0014,,,,
2012,7,5,0,2,1,28.7,74,8.9981,,,,
2012,7,5,1,2,1,27.88,79,11.0014,,,,
2012,7,5,2,2,1,27.06,83,11.0014,,,,
2012,7,5,3,2,1,27.06,83,11.0014,,,,
2012,7,5,4,2,1,27.06,83,6.0032,,,,
2012,7,5,5,2,1,27.06,83,7.0015,,,,
2012,7,5,6,2,1,27.06,83,8.9981,,,,
2012,7,5,7,2,1,28.7,74,11.0014,,,,
2012,7,5,8,2,1,30.34,70,12.998,,,,
2012,7,5,9,2,1,34.44,53,0.0,,,,
2012,7,5,10,2,1,33.62,56,19.9995,,,,
2012,7,5,11,2,2,34.44,53,22.0028,,,,
2012,7,5,12,2,2,33.62,56,15.0013,,,,
2012,7,5,13,2,2,34.44,53,19.9995,,,,
2012,7,5,14,2,2,34.44,53,15.0013,,,,
2012,7,5,15,2,1,33.62,49,19.9995,,,,
2012,7,5,16,2,1,32.8,55,19.9995,,,,
2012,7,5,17,2,1,32.8,52,22.0028,,,,
2012,7,5,18,2,1,31.16,62,22.0028,,,,
2012,7,5,19,2,1,31.16,62,11.0014,,,,
2012,7,5,20,2,1,30.34,66,11.0014,,,,
2012,7,5,21,2,1,30.34,66,15.0013,,,,
2012,7,5,22,2,1,30.34,66,16.9979,,,,
2012,7,5,23,2,1,30.34,58,22.0028,,,,
2012,7,6,0,2,1,29.52,58,19.9995,,,,
2012,7,6,1,2,1,28.7,58,12.998,,,,
2012,7,6,2,2,1,27.88,61,15.0013,,,,
2012,7,6,3,2,1,27.06,65,15.0013,,,,
2012,7,6,4,2,1,26.24,65,15.0013,,,,
2012,7,6,5,2,1,26.24,65,11.0014,,,,
2012,7,6,6,2,1,26.24,65,12.998,,,,
2012,7,6,7,2,1,27.06,50,22.0028,,,,
2012,7,6,8,2,1,28.7,42,16.9979,,,,
2012,7,6,9,2,1,29.52,37,19.9995,,,,
2012,7,6,10,2,1,30.34,37,0.0,,,,
2012,7,6,11,2,1,31.16,33,0.0,,,,
2012,7,6,12,2,1,31.16,33,0.0,,,,
2012,7,6,13,2,1,31.98,31,11.0014,,,,
2012,7,6,14,2,1,32.8,29,8.9981,,,,
2012,7,6,15,2,1,31.98,31,6.0032,,,,
2012,7,6,16,2,1,32.8,29,11.0014,,,,
2012,7,6,17,2,1,32.8,31,0.0,,,,
2012,7,6,18,2,1,32.8,27,8.9981,,,,
2012,7,6,19,2,1,31.16,33,8.9981,,,,
2012,7,6,20,2,1,30.34,40,11.0014,,,,
2012,7,6,21,2,1,29.52,45,8.9981,,,,
2012,7,6,22,2,1,28.7,58,8.9981,,,,
2012,7,6,23,2,1,27.88,57,19.9995,,,,
2012,7,4,0,2,1,27.06,65,12.998,,,,
2012,7,4,1,2,1,27.06,65,15.0013,,,,
2012,7,4,2,2,1,27.06,69,16.9979,,,,
2012,7,4,3,2,1,27.06,69,15.0013,,,,
2012,7,4,4,2,1,27.06,74,12.998,,,,
2012,7,4,5,2,1,27.06,74,12.998,,,,
2012,7,4,6,2,1,27.06,78,16.9979,,,,
2012,7,4,7,2,1,28.7,74,16.9979,,,,
2012,7,4,8,2,2,28.7,74,16.9979,,,,
2012,7,4,9,2,2,29.52,70,8.9981,,,,
2012,7,4,10,2,1,30.34,70,15.0013,,,,
2012,7,4,11,2,1,32.8,66,15.0013,,,,
2012,7,4,12,2,1,34.44,56,16.9979,,,,
2012,7,4,13,2,1,35.26,53,19.9995,,,,
2012,7,4,14,2,1,36.9,47,16.9979,,,,
2012,7,4,15,2,1,37.72,42,19.9995,,,,
2012,7,4,16,2,1,38.54,38,26.0027,,,,
2012,7,4,17,2,1,36.9,45,27.9993,,,,
2012,7,4,18,2,1,37.72,40,23.9994,,,,
2012,7,4,19,2,1,36.9,45,22.0028,,,,
2012,7,4,20,2,1,35.26,50,16.9979,,,,
2012,7,4,21,2,1,32.8,49,40.9973,,,,
2012,7,4,22,2,1,32.8,49,40.9973,,,,
2012,7,4,23,2,1,29.52,70,8.9981,,,,
2012,7,0,0,2,1,29.52,70,0.0,,,,
2012,7,0,1,2,1,29.52,70,7.0015,,,,
2012,7,0,2,2,1,28.7,79,8.9981,,,,
2012,7,0,3,2,1,28.7,74,11.0014,,,,
2012,7,0,4,2,1,28.7,79,0.0,,,,
2012,7,0,5,2,1,28.7,84,0.0,,,,
2012,7,0,6,2,1,28.7,79,0.0,,,,
2012,7,0,7,2,1,29.52,70,12.998,,,,
2012,7,0,8,2,1,31.16,66,6.0032,,,,
2012,7,0,9,2,1,33.62,49,19.0012,,,,
2012,7,0,10,2,1,34.44,47,0.0,,,,
2012,7,0,11,2,1,34.44,47,22.0028,,,,
2012,7,0,12,2,1,34.44,49,23.9994,,,,
2012,7,0,13,2,1,34.44,47,19.0012,,,,
2012,7,0,14,2,1,35.26,47,19.9995,,,,
2012,7,0,15,2,1,35.26,41,15.0013,,,,
2012,7,0,16,2,1,34.44,47,15.0013,,,,
2012,7,0,17,2,1,35.26,41,19.0012,,,,
2012,7,0,18,2,1,33.62,46,11.0014,,,,
2012,7,0,19,2,1,33.62,52,12.998,,,,
2012,7,0,20,2,1,31.98,59,7.0015,,,,
2012,7,0,21,2,1,31.98,59,7.0015,,,,
2012,7,0,22,2,1,31.98,59,8.9981,,,,
2012,7,0,23,2,1,31.16,66,0.0,,,,
2012,7,2,0,1,1,30.34,62,8.9981,,,,
2012,7,2,1,1,1,29.52,70,6.0032,,,,
2012,7,2,2,1,1,29.52,70,0.0,,,,
2012,7,2,3,1,1,29.52,70,0.0,,,,
2012,7,2,4,1,1,28.7,79,12.998,,,,
2012,7,2,5,1,1,27.88,79,11.0014,,,,
2012,7,2,6,1,1,28.7,70,7.0015,,,,
2012,7,2,7,1,1,29.52,70,8.9981,,,,
2012,7,2,8,1,1,30.34,66,11.0014,,,,
2012,7,2,9,1,1,31.98,59,7.0015,,,,
2012,7,2,10,1,1,33.62,52,15.0013,,,,
2012,7,2,11,1,1,34.44,39,15.0013,,,,
2012,7,2,12,1,1,34.44,41,15.0013,,,,
2012,7,2,13,1,1,35.26,41,19.0012,,,,
2012,7,2,14,1,1,35.26,39,16.9979,,,,
2012,7,2,15,1,1,36.08,32,19.0012,,,,
2012,7,2,16,1,1,35.26,39,15.0013,,,,
2012,7,2,17,1,1,33.62,46,12.998,,,,
2012,7,2,18,1,1,33.62,43,19.0012,,,,
2012,7,2,19,1,1,27.88,83,0.0,,,,
2012,7,2,20,1,1,27.06,83,15.0013,,,,
2012,7,2,21,1,1,27.06,78,6.0032,,,,
2012,7,2,22,1,1,27.06,78,6.0032,,,,
2012,7,2,23,1,1,27.06,83,6.0032,,,,
2012,7,3,0,1,1,27.06,89,8.9981,,,,
2012,7,3,1,1,1,27.06,83,7.0015,,,,
2012,7,3,2,1,1,27.06,74,8.9981,,,,
2012,7,3,3,1,1,27.06,69,15.0013,,,,
2012,7,3,4,1,1,26.24,69,12.998,,,,
2012,7,3,5,1,1,25.42,78,12.998,,,,
2012,7,3,6,1,1,26.24,73,11.0014,,,,
2012,7,3,7,1,1,27.06,69,16.9979,,,,
2012,7,3,8,1,1,28.7,65,15.0013,,,,
2012,7,3,9,1,1,29.52,62,16.9979,,,,
2012,7,3,10,1,1,30.34,62,0.0,,,,
2012,7,3,11,1,1,31.16,55,15.0013,,,,
2012,7,3,12,1,1,31.16,55,22.0028,,,,
2012,7,3,13,1,1,32.8,49,15.0013,,,,
2012,7,3,14,1,1,32.8,46,12.998,,,,
2012,7,3,15,1,1,32.8,43,8.9981,,,,
2012,7,3,16,1,1,32.8,43,8.9981,,,,
2012,7,3,17,1,1,33.62,41,11.0014,,,,
2012,7,3,18,1,1,32.8,41,19.9995,,,,
2012,7,3,19,1,1,31.16,55,11.0014,,,,
2012,7,3,20,1,1,30.34,66,7.0015,,,,
2012,7,3,21,1,1,29.52,70,8.9981,,,,
2012,7,3,22,1,1,28.7,70,7.0015,,,,
2012,7,3,23,1,1,28.7,70,0.0,,,,
2012,7,1,0,2,1,28.7,74,6.0032,,,,
2012,7,1,1,2,1,28.7,74,0.0,,,,
2012,7,1,2,2,1,27.88,74,0.0,,,,
2012,7,1,3,2,1,27.06,83,0.0,,,,
2012,7,1,4,2,1,27.06,83,0.0,,,,
2012,7,1,5,2,1,27.06,83,7.0015,,,,
2012,7,1,6,2,1,27.06,83,11.0014,,,,
2012,7,1,7,2,1,28.7,79,6.0032,,,,
2012,7,1,8,2,2,29.52,74,7.0015,,,,
2012,7,1,9,2,2,30.34,70,0.0,,,,
2012,7,1,10,2,2,30.34,66,15.0013,,,,
2012,7,1,11,2,2,31.98,55,8.9981,,,,
2012,7,1,12,2,2,31.16,58,7.0015,,,,
2012,7,1,13,2,1,32.8,49,11.0014,,,,
2012,7,1,14,2,1,32.8,49,15.0013,,,,
2012,7,1,15,2,1,32.8,49,16.9979,,,,
2012,7,1,16,2,1,32.8,49,19.0012,,,,
2012,7,1,17,2,1,31.16,55,22.0028,,,,
2012,7,1,18,2,1,31.16,58,27.9993,,,,
2012,7,1,19,2,1,33.62,52,11.0014,,,,
2012,7,1,20,2,1,29.52,70,15.0013,,,,
2012,7,1,21,2,1,29.52,70,12.998,,,,
2012,7,1,22,2,2,28.7,74,15.0013,,,,
2012,7,1,23,2,1,28.7,74,12.998,,,,
2012,7,5,0,2,1,27.88,79,8.9981,,,,
2012,7,5,1,2,1,27.06,83,8.9981,,,,
2012,7,5,2,2,1,27.06,83,8.9981,,,,
2012,7,5,3,2,1,27.06,83,6.0032,,,,
2012,7,5,4,2,1,27.06,83,6.0032,,,,
2012,7,5,5,2,1,27.06,83,11.0014,,,,
2012,7,5,6,2,1,26.24,89,11.0014,,,,
2012,7,5,7,2,1,27.88,83,15.0013,,,,
2012,7,5,8,2,1,28.7,79,8.9981,,,,
2012,7,5,9,2,1,29.52,70,7.0015,,,,
2012,7,5,10,2,1,29.52,66,0.0,,,,
2012,7,5,11,2,1,31.16,58,0.0,,,,
2012,7,5,12,2,1,32.8,46,0.0,,,,
2012,7,5,13,2,1,32.8,55,19.0012,,,,
2012,7,5,14,2,1,32.8,55,19.0012,,,,
2012,7,5,15,2,1,31.16,62,8.9981,,,,
2012,7,5,16,2,1,31.16,58,15.0013,,,,
2012,7,5,17,2,1,31.98,52,15.0013,,,,
2012,7,5,18,2,1,31.16,55,19.0012,,,,
2012,7,5,19,2,3,30.34,62,23.9994,,,,
2012,7,5,20,2,3,28.7,70,12.998,,,,
2012,7,5,21,2,1,27.88,79,12.998,,,,
2012,7,5,22,2,1,27.88,74,16.9979,,,,
2012,7,5,23,2,2,27.06,83,11.0014,,,,
2012,8,1,0,2,2,24.6,83,7.0015,,,,
2012,8,1,1,2,1,24.6,83,11.0014,,,,
2012,8,1,2,2,1,24.6,83,11.0014,,,,
2012,8,1,3,2,1,24.6,88,7.0015,,,,
2012,8,1,4,2,2,24.6,83,6.0032,,,,
2012,8,1,5,2,2,24.6,83,0.0,,,,
2012,8,1,6,2,2,24.6,78,8.9981,,,,
2012,8,1,7,2,2,25.42,78,8.9981,,,,
2012,8,1,8,2,2,25.42,73,7.0015,,,,
2012,8,1,9,2,2,26.24,69,0.0,,,,
2012,8,1,10,2,2,26.24,69,6.0032,,,,
2012,8,1,11,2,1,27.06,65,7.0015,,,,
2012,8,1,12,2,2,27.06,61,7.0015,,,,
2012,8,1,13,2,1,28.7,58,8.9981,,,,
2012,8,1,14,2,1,29.52,54,11.0014,,,,
2012,8,1,15,2,1,29.52,54,16.9979,,,,
2012,8,1,16,2,1,29.52,54,16.9979,,,,
2012,8,1,17,2,1,28.7,58,19.0012,,,,
2012,8,1,18,2,2,25.42,78,16.9979,,,,
2012,8,1,19,2,2,25.42,78,12.998,,,,
2012,8,1,20,2,2,25.42,83,19.0012,,,,
2012,8,1,21,2,1,24.6,83,0.0,,,,
2012,8,1,22,2,2,24.6,83,0.0,,,,
2012,8,1,23,2,2,24.6,83,0.0,,,,
2012,8,5,0,2,2,24.6,83,6.0032,,,,
2012,8,5,1,2,2,24.6,83,8.9981,,,,
2012,8,5,2,2,2,23.78,88,19.0012,,,,
2012,8,5,3,2,1,22.96,88,0.0,,,,
2012,8,5,4,2,1,22.96,88,0.0,,,,
2012,8,5,5,2,1,22.96,83,6.0032,,,,
2012,8,5,6,2,1,22.96,83,7.0015,,,,
2012,8,5,7,2,1,24.6,78,7.0015,,,,
2012,8,5,8,2,1,24.6,78,8.9981,,,,
2012,8,5,9,2,1,26.24,69,0.0,,,,
2012,8,5,10,2,1,27.06,61,7.0015,,,,
2012,8,5,11,2,1,28.7,54,0.0,,,,
2012,8,5,12,2,1,29.52,45,0.0,,,,
2012,8,5,13,2,1,30.34,40,0.0,,,,
2012,8,5,14,2,1,31.16,37,6.0032,,,,
2012,8,5,15,2,1,31.16,37,0.0,,,,
2012,8,5,16,2,1,31.16,37,0.0,,,,
2012,8,5,17,2,1,30.34,51,19.0012,,,,
2012,8,5,18,2,1,29.52,54,15.0013,,,,
