datetime,temp,humidity,windspeed,casual,registered,hour,casual_mov_ave,registered_mov_ave,weather_1,weather_2,weather_3,weather_4,weekday_Fri,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,season_rev_1,season_rev_2,season_rev_3,season_rev_4,day_type_holiday,day_type_weekend,day_type_workingday
2012-07-22 00:00:00,24.6,88,7.0015,,,0,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 01:00:00,24.6,88,11.0014,,,1,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 02:00:00,24.6,88,7.0015,,,2,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 03:00:00,24.6,88,7.0015,,,3,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 04:00:00,24.6,88,0.0,,,4,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 05:00:00,24.6,88,0.0,,,5,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 06:00:00,25.42,83,6.0032,,,6,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 07:00:00,25.42,83,0.0,,,7,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 08:00:00,26.24,78,0.0,,,8,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 09:00:00,27.06,69,0.0,,,9,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 10:00:00,27.06,74,0.0,,,10,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 11:00:00,27.06,74,0.0,,,11,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 12:00:00,28.7,70,7.0015,,,12,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 13:00:00,28.7,65,6.0032,,,13,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 14:00:00,29.52,66,7.0015,,,14,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 15:00:00,29.52,66,7.0015,,,15,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 16:00:00,30.34,66,7.0015,,,16,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 17:00:00,30.34,66,15.0013,,,17,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 18:00:00,30.34,66,11.0014,,,18,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 19:00:00,29.52,70,11.0014,,,19,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 20:00:00,28.7,74,11.0014,,,20,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 21:00:00,28.7,79,7.0015,,,21,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 22:00:00,28.7,74,12.998,,,22,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-22 23:00:00,27.88,79,11.0014,,,23,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-23 00:00:00,27.06,89,6.0032,,,0,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 01:00:00,27.06,89,12.998,,,1,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 02:00:00,27.06,94,6.0032,,,2,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 03:00:00,27.06,94,6.0032,,,3,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 04:00:00,27.06,94,8.9981,,,4,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 05:00:00,27.06,94,8.9981,,,5,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 06:00:00,27.88,89,6.0032,,,6,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 07:00:00,28.7,84,8.9981,,,7,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 08:00:00,29.52,79,7.0015,,,8,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 09:00:00,30.34,74,8.9981,,,9,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 10:00:00,31.98,62,0.0,,,10,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 11:00:00,32.8,52,11.0014,,,11,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 12:00:00,32.8,52,11.0014,,,12,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 13:00:00,32.8,52,7.0015,,,13,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 14:00:00,31.98,59,11.0014,,,14,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 15:00:00,32.8,55,12.998,,,15,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 16:00:00,33.62,52,8.9981,,,16,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 17:00:00,33.62,52,8.9981,,,17,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 18:00:00,33.62,46,7.0015,,,18,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 19:00:00,32.8,52,16.9979,,,19,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 20:00:00,31.16,62,11.0014,,,20,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 21:00:00,31.16,62,12.998,,,21,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 22:00:00,30.34,62,12.998,,,22,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-23 23:00:00,29.52,66,11.0014,,,23,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-24 00:00:00,28.7,74,8.9981,,,0,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 01:00:00,27.88,79,11.0014,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 02:00:00,27.06,83,11.0014,,,2,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 03:00:00,27.06,83,11.0014,,,3,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 04:00:00,27.06,83,6.0032,,,4,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 05:00:00,27.06,83,7.0015,,,5,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 06:00:00,27.06,83,8.9981,,,6,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 07:00:00,28.7,74,11.0014,,,7,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 08:00:00,30.34,70,12.998,,,8,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 09:00:00,34.44,53,0.0,,,9,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 10:00:00,33.62,56,19.9995,,,10,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 11:00:00,34.44,53,22.0028,,,11,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 12:00:00,33.62,56,15.0013,,,12,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 13:00:00,34.44,53,19.9995,,,13,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 14:00:00,34.44,53,15.0013,,,14,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 15:00:00,33.62,49,19.9995,,,15,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 16:00:00,32.8,55,19.9995,,,16,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 17:00:00,32.8,52,22.0028,,,17,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 18:00:00,31.16,62,22.0028,,,18,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 19:00:00,31.16,62,11.0014,,,19,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 20:00:00,30.34,66,11.0014,,,20,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 21:00:00,30.34,66,15.0013,,,21,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 22:00:00,30.34,66,16.9979,,,22,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-24 23:00:00,30.34,58,22.0028,,,23,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-25 00:00:00,29.52,58,19.9995,,,0,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 01:00:00,28.7,58,12.998,,,1,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 02:00:00,27.88,61,15.0013,,,2,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 03:00:00,27.06,65,15.0013,,,3,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 04:00:00,26.24,65,15.0013,,,4,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 05:00:00,26.24,65,11.0014,,,5,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 06:00:00,26.24,65,12.998,,,6,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 07:00:00,27.06,50,22.0028,,,7,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 08:00:00,28.7,42,16.9979,,,8,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 09:00:00,29.52,37,19.9995,,,9,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 10:00:00,30.34,37,0.0,,,10,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 11:00:00,31.16,33,0.0,,,11,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 12:00:00,31.16,33,0.0,,,12,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 13:00:00,31.98,31,11.0014,,,13,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 14:00:00,32.8,29,8.9981,,,14,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 15:00:00,31.98,31,6.0032,,,15,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 16:00:00,32.8,29,11.0014,,,16,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 17:00:00,32.8,31,0.0,,,17,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 18:00:00,32.8,27,8.9981,,,18,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 19:00:00,31.16,33,8.9981,,,19,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 20:00:00,30.34,40,11.0014,,,20,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 21:00:00,29.52,45,8.9981,,,21,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 22:00:00,28.7,58,8.9981,,,22,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-25 23:00:00,27.88,57,19.9995,,,23,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-26 00:00:00,27.06,65,12.998,,,0,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 01:00:00,27.06,65,15.0013,,,1,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 02:00:00,27.06,69,16.9979,,,2,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 03:00:00,27.06,69,15.0013,,,3,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 04:00:00,27.06,74,12.998,,,4,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 05:00:00,27.06,74,12.998,,,5,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 06:00:00,27.06,78,16.9979,,,6,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 07:00:00,28.7,74,16.9979,,,7,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 08:00:00,28.7,74,16.9979,,,8,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 09:00:00,29.52,70,8.9981,,,9,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 10:00:00,30.34,70,15.0013,,,10,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 11:00:00,32.8,66,15.0013,,,11,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 12:00:00,34.44,56,16.9979,,,12,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 13:00:00,35.26,53,19.9995,,,13,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 14:00:00,36.9,47,16.9979,,,14,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 15:00:00,37.72,42,19.9995,,,15,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 16:00:00,38.54,38,26.0027,,,16,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 17:00:00,36.9,45,27.9993,,,17,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 18:00:00,37.72,40,23.9994,,,18,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 19:00:00,36.9,45,22.0028,,,19,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 20:00:00,35.26,50,16.9979,,,20,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 21:00:00,32.8,49,40.9973,,,21,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 22:00:00,32.8,49,40.9973,,,22,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-26 23:00:00,29.52,70,8.9981,,,23,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-27 00:00:00,29.52,70,0.0,,,0,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 01:00:00,29.52,70,7.0015,,,1,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 02:00:00,28.7,79,8.9981,,,2,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 03:00:00,28.7,74,11.0014,,,3,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 04:00:00,28.7,79,0.0,,,4,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 05:00:00,28.7,84,0.0,,,5,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 06:00:00,28.7,79,0.0,,,6,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 07:00:00,29.52,70,12.998,,,7,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 08:00:00,31.16,66,6.0032,,,8,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 09:00:00,33.62,49,19.0012,,,9,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 10:00:00,34.44,47,0.0,,,10,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 11:00:00,34.44,47,22.0028,,,11,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 12:00:00,34.44,49,23.9994,,,12,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 13:00:00,34.44,47,19.0012,,,13,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 14:00:00,35.26,47,19.9995,,,14,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 15:00:00,35.26,41,15.0013,,,15,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 16:00:00,34.44,47,15.0013,,,16,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 17:00:00,35.26,41,19.0012,,,17,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 18:00:00,33.62,46,11.0014,,,18,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 19:00:00,33.62,52,12.998,,,19,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 20:00:00,31.98,59,7.0015,,,20,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 21:00:00,31.98,59,7.0015,,,21,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 22:00:00,31.98,59,8.9981,,,22,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-27 23:00:00,31.16,66,0.0,,,23,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-28 00:00:00,30.34,62,8.9981,,,0,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 01:00:00,29.52,70,6.0032,,,1,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 02:00:00,29.52,70,0.0,,,2,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 03:00:00,29.52,70,0.0,,,3,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 04:00:00,28.7,79,12.998,,,4,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 05:00:00,27.88,79,11.0014,,,5,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 06:00:00,28.7,70,7.0015,,,6,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 07:00:00,29.52,70,8.9981,,,7,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 08:00:00,30.34,66,11.0014,,,8,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 09:00:00,31.98,59,7.0015,,,9,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 10:00:00,33.62,52,15.0013,,,10,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 11:00:00,34.44,39,15.0013,,,11,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 12:00:00,34.44,41,15.0013,,,12,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 13:00:00,35.26,41,19.0012,,,13,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 14:00:00,35.26,39,16.9979,,,14,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 15:00:00,36.08,32,19.0012,,,15,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 16:00:00,35.26,39,15.0013,,,16,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 17:00:00,33.62,46,12.998,,,17,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 18:00:00,33.62,43,19.0012,,,18,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 19:00:00,27.88,83,0.0,,,19,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 20:00:00,27.06,83,15.0013,,,20,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 21:00:00,27.06,78,6.0032,,,21,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 22:00:00,27.06,78,6.0032,,,22,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-28 23:00:00,27.06,83,6.0032,,,23,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-29 00:00:00,27.06,89,8.9981,,,0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 01:00:00,27.06,83,7.0015,,,1,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 02:00:00,27.06,74,8.9981,,,2,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 03:00:00,27.06,69,15.0013,,,3,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 04:00:00,26.24,69,12.998,,,4,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 05:00:00,25.42,78,12.998,,,5,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 06:00:00,26.24,73,11.0014,,,6,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 07:00:00,27.06,69,16.9979,,,7,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 08:00:00,28.7,65,15.0013,,,8,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 09:00:00,29.52,62,16.9979,,,9,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 10:00:00,30.34,62,0.0,,,10,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 11:00:00,31.16,55,15.0013,,,11,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 12:00:00,31.16,55,22.0028,,,12,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 13:00:00,32.8,49,15.0013,,,13,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 14:00:00,32.8,46,12.998,,,14,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 15:00:00,32.8,43,8.9981,,,15,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 16:00:00,32.8,43,8.9981,,,16,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 17:00:00,33.62,41,11.0014,,,17,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 18:00:00,32.8,41,19.9995,,,18,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 19:00:00,31.16,55,11.0014,,,19,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 20:00:00,30.34,66,7.0015,,,20,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 21:00:00,29.52,70,8.9981,,,21,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 22:00:00,28.7,70,7.0015,,,22,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-29 23:00:00,28.7,70,0.0,,,23,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-30 00:00:00,28.7,74,6.0032,,,0,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 01:00:00,28.7,74,0.0,,,1,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 02:00:00,27.88,74,0.0,,,2,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 03:00:00,27.06,83,0.0,,,3,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 04:00:00,27.06,83,0.0,,,4,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 05:00:00,27.06,83,7.0015,,,5,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 06:00:00,27.06,83,11.0014,,,6,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 07:00:00,28.7,79,6.0032,,,7,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 08:00:00,29.52,74,7.0015,,,8,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 09:00:00,30.34,70,0.0,,,9,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 10:00:00,30.34,66,15.0013,,,10,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 11:00:00,31.98,55,8.9981,,,11,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 12:00:00,31.16,58,7.0015,,,12,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 13:00:00,32.8,49,11.0014,,,13,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 14:00:00,32.8,49,15.0013,,,14,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 15:00:00,32.8,49,16.9979,,,15,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 16:00:00,32.8,49,19.0012,,,16,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-30 17:00:00,31.16,55,22.0028,,,17,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
